"id","tissue.pair","r","n","pvalue","qvalue"
"cg18997129","FCTX-TCTX",0.302070332630485,118,0.000886066470288172,0.00433784107061746
"cg19000186","FCTX-TCTX",0.744854129220696,118,4.06970657277259e-22,9.83862052902239e-21
"cg19006008","FCTX-TCTX",-0.10975964937137,118,0.236737292047769,0.373209378051777
"cg19008097","FCTX-TCTX",0.237377241424023,118,0.00964699145313917,0.0326203243801173
"cg19017177","FCTX-TCTX",0.166181729828258,118,0.0720967939356567,0.152932593196848
"cg19034028","FCTX-TCTX",0.112180204355131,118,0.226494415624054,0.360660475040571
"cg19047670","FCTX-TCTX",0.217508994117835,117,0.0184860209883826,0.0544252595326518
"cg19094438","FCTX-TCTX",0.219747009998896,118,0.0168046095207719,0.0503601397140066
"cg19096475","FCTX-TCTX",0.0740316405401091,118,0.425612032824822,0.571299494547343
"cg19098268","FCTX-TCTX",0.207564567608127,117,0.0247319597676158,0.0680709456045295
"cg19103609","FCTX-TCTX",0.190237946100683,118,0.0390748478174688,0.0955479855390661
"cg19103704","FCTX-TCTX",0.115110308498056,118,0.214517972688311,0.346405296347486
"cg19105504","FCTX-TCTX",0.153336801727112,118,0.0973676101939508,0.194486410481103
"cg19107595","FCTX-TCTX",0.15024308442912,118,0.10439378188484,0.203917882982049
"cg19109050","FCTX-TCTX",0.21767310144378,118,0.0178927517595316,0.0529444831244185
"cg19109431","FCTX-TCTX",0.40702480481494,118,4.78485133935698e-06,3.6136799970345e-05
"cg19110684","FCTX-TCTX",0.0393080166497807,118,0.672578141305929,0.784150546397852
"cg19111262","FCTX-TCTX",0.0598021983622607,118,0.520043123770496,0.657945036548051
"cg19118077","FCTX-TCTX",0.33927284595531,118,0.00017105885745767,0.00100534591663718
"cg19118533","FCTX-TCTX",0.00629812775450468,118,0.946034359287427,0.967918818006607
"cg19120125","FCTX-TCTX",0.0253178052043054,118,0.78551612607315,0.870321434274291
"cg19125606","FCTX-TCTX",-0.0919744104470172,118,0.321898663764113,0.466996089240359
"cg19125999","FCTX-TCTX",0.0169250507742362,118,0.85565415833886,0.91768076894792
"cg19138960","FCTX-TCTX",0.00554836137447241,118,0.95245072874657,0.971623243585282
"cg19147390","FCTX-TCTX",0.107578046753847,118,0.246242138534048,0.384830266486067
"cg19149785","FCTX-TCTX",0.542014419674501,118,2.31661842761535e-10,2.64157986415756e-09
"cg19180541","FCTX-TCTX",0.329397181384663,118,0.000270240933117048,0.00151244627245698
"cg19180828","FCTX-TCTX",0.186729963527694,118,0.0429024562833877,0.102450366583039
"cg19186356","FCTX-TCTX",0.172701948160514,118,0.0614656893852363,0.135530833670314
"cg19196684","FCTX-TCTX",-0.178230526802316,118,0.0534880700141354,0.121363835687612
"cg19203504","FCTX-TCTX",0.151938072947375,118,0.100496621630639,0.19870537750746
"cg19205041","FCTX-TCTX",0.214405148671618,118,0.0197309945491182,0.0572651547696805
"cg19205533","FCTX-TCTX",0.106439131623772,117,0.253370033559002,0.392180018941161
"cg19208681","FCTX-TCTX",0.484734262266147,118,2.66347043929086e-08,2.57030377783419e-07
"cg19220825","FCTX-TCTX",0.190158960608471,118,0.0391577690058164,0.0956012163650593
"cg19224278","FCTX-TCTX",0.226313010610331,118,0.0137288929239432,0.0430725401991409
"cg19238840","FCTX-TCTX",0.274666273985172,118,0.00261255118347617,0.011088565656564
"cg19241311","FCTX-TCTX",0.133449329352692,118,0.14968320583197,0.264312588611423
"cg19242268","FCTX-TCTX",0.254321258242391,117,0.00565714234672917,0.0211747786162488
"cg19248557","FCTX-TCTX",0.38925950016863,118,1.32139627565262e-05,9.34743368448081e-05
"cg19254235","FCTX-TCTX",0.101594661503157,118,0.27365350318459,0.415485571361518
"cg19255783","FCTX-TCTX",0.185187459752685,118,0.0446819103530624,0.105464599675824
"cg19257200","FCTX-TCTX",0.255236257916939,118,0.0052802849709042,0.0200685060887688
"cg19257550","FCTX-TCTX",0.20414465641689,118,0.026597254880051,0.0722299510060446
"cg19258882","FCTX-TCTX",0.110871890948464,118,0.231991266842617,0.367208586396178
"cg19264571","FCTX-TCTX",0.00854938063903314,118,0.926790921815404,0.955727665636377
"cg19278780","FCTX-TCTX",-0.0107254769554124,118,0.908229886285437,0.94510720361187
"cg19282250","FCTX-TCTX",0.138094970016781,118,0.135887666409031,0.246765765326441
"cg19297688","FCTX-TCTX",0.920368242068281,118,4.01290599891981e-49,4.8257767012651e-47
"cg19297823","FCTX-TCTX",0.142568744692977,118,0.123539599261198,0.229829718577952
"cg19308222","FCTX-TCTX",0.161910898373303,118,0.0798328177738866,0.165964501489153
"cg19310430","FCTX-TCTX",-0.0903812180460583,118,0.330387428708075,0.475895897002724
"cg19317715","FCTX-TCTX",0.0388889866968313,118,0.675871252827612,0.786364717380675
"cg19328294","FCTX-TCTX",0.727321843452232,118,1.09445936003465e-20,2.39860485914136e-19
"cg19335327","FCTX-TCTX",-0.017088558316626,117,0.854900185659531,0.917291665692794
"cg19339848","FCTX-TCTX",0.525359118643476,117,1.19077695995313e-09,1.28977920142729e-08
"cg19342782","FCTX-TCTX",0.685646765848958,118,1.07478208086737e-17,1.98453856664093e-16
"cg19345602","FCTX-TCTX",0.186527040281929,118,0.0431331190560479,0.102844091699474
"cg19352038","FCTX-TCTX",0.233071682031638,117,0.0114414773747426,0.0373420521138086
"cg19356189","FCTX-TCTX",0.228711825103596,118,0.0127344368018449,0.0407397739431462
"cg19358442","FCTX-TCTX",0.230074731796276,118,0.0121979400764404,0.0393184460195915
"cg19358493","FCTX-TCTX",0.189969524958509,118,0.0393572450993129,0.0959322804782477
"cg19382714","FCTX-TCTX",0.336142524839322,118,0.000198070530972644,0.00114543870562478
"cg19384697","FCTX-TCTX",0.0774722745968846,118,0.404359930369807,0.553061555390608
"cg19385139","FCTX-TCTX",0.129283468904225,118,0.162928066323063,0.281552185355624
"cg19393006","FCTX-TCTX",0.0669825230254742,118,0.471105953652437,0.614087527134499
"cg19399100","FCTX-TCTX",0.0136291424297804,118,0.883541569532938,0.93371112237708
"cg19403023","FCTX-TCTX",0.783413568861166,118,1.02737565858756e-25,3.12882586933484e-24
"cg19404979","FCTX-TCTX",0.377125494219001,118,2.55892528137214e-05,0.000174228654767078
"cg19418958","FCTX-TCTX",0.164315339446794,118,0.0753994966511975,0.158789240814601
"cg19423311","FCTX-TCTX",0.153227111694304,118,0.0976101796323131,0.194722136314568
"cg19426827","FCTX-TCTX",0.180103501554418,118,0.0509871357160894,0.117048294913588
"cg19428735","FCTX-TCTX",0.0711319802910152,118,0.444012007542845,0.589418713664292
"cg19453250","FCTX-TCTX",0.450975151977237,118,2.97742621463079e-07,2.52060089289141e-06
"cg19464252","FCTX-TCTX",0.34620266640768,118,0.000122961854918163,0.000740296661830787
"cg19464944","FCTX-TCTX",0.231131880560724,118,0.0117955192071436,0.0381787336656338
"cg19466563","FCTX-TCTX",0.0545754822880688,118,0.55722501314,0.68981980286708
"cg19468534","FCTX-TCTX",0.296077817490978,118,0.00113272700092851,0.00539339049173068
"cg19471399","FCTX-TCTX",-0.0562022653452095,118,0.545516640939447,0.67972185069235
"cg19475870","FCTX-TCTX",0.0618973675895917,118,0.505501351866833,0.643714727193985
"cg19478478","FCTX-TCTX",0.0191829833907246,118,0.836649334320521,0.905790715134637
"cg19481686","FCTX-TCTX",0.156616015980126,118,0.0903331012873856,0.183334163714268
"cg19481811","FCTX-TCTX",0.789315466452886,118,2.48805465092453e-26,7.67695810055003e-25
"cg19485804","FCTX-TCTX",-0.0959717092955509,118,0.301224843704154,0.44523936872754
"cg19486673","FCTX-TCTX",0.106274241989783,118,0.252046973668495,0.390647821052624
"cg19497444","FCTX-TCTX",0.4962774545957,118,1.09706382978505e-08,1.11852812210693e-07
"cg19507591","FCTX-TCTX",-0.047968079706734,118,0.605982269892649,0.729480709906706
"cg19510180","FCTX-TCTX",0.0563703463032801,118,0.544313822052362,0.679690382650036
"cg19510604","FCTX-TCTX",0.887450280827551,117,1.72446225979795e-40,1.18937176447829e-38
"cg19510698","FCTX-TCTX",0.0355520769514411,118,0.702309938164472,0.80857086935057
"cg19512848","FCTX-TCTX",-0.034923448099878,117,0.708543373515041,0.812956431404544
"cg19514469","FCTX-TCTX",0.357067966875349,118,7.21373848729729e-05,0.000453517875407833
"cg19530885","FCTX-TCTX",0.190403398443822,118,0.0389016283278704,0.0953688296332964
"cg19554294","FCTX-TCTX",0.190478712966394,118,0.0388229916709121,0.095290658426926
"cg19560210","FCTX-TCTX",0.0929865110985164,118,0.316579694404303,0.460957188723929
"cg19561186","FCTX-TCTX",0.0309477294342136,118,0.739376293697982,0.835382996252358
"cg19566405","FCTX-TCTX",0.60285975311847,118,5.0701239007931e-13,7.03517192151469e-12
"cg19584733","FCTX-TCTX",0.134124620664096,118,0.147614841094209,0.261447735925922
"cg19592945","FCTX-TCTX",0.191568633185724,118,0.0376998363292695,0.0932062374192273
"cg19594666","FCTX-TCTX",0.495639990449978,118,1.15313169913466e-08,1.17314266137561e-07
"cg19601035","FCTX-TCTX",0.147757328045381,118,0.110322171923499,0.212576411800004
"cg19601328","FCTX-TCTX",0.171780750978307,118,0.0628849875627191,0.137818033490258
"cg19612574","FCTX-TCTX",0.300066030601341,118,0.000962481070510366,0.00467291534233294
"cg19616230","FCTX-TCTX",-0.0131403359679104,116,0.888660694975347,0.936875944376746
"cg19630689","FCTX-TCTX",0.111388592189069,118,0.22980929352473,0.364299401250418
"cg19636861","FCTX-TCTX",0.407140574977703,118,4.75236399692195e-06,3.59493341057483e-05
"cg19654437","FCTX-TCTX",0.126660969075874,118,0.171702080197427,0.292936615542355
"cg19662708","FCTX-TCTX",-0.0786002956004283,118,0.397531194741832,0.547071978679341
"cg19663795","FCTX-TCTX",0.161097772148694,118,0.0813785287302654,0.168495517304394
"cg19666391","FCTX-TCTX",0.54783724243065,118,1.3585843743156e-10,1.57716849394559e-09
"cg19668234","FCTX-TCTX",0.812355199231763,118,6.14870792867133e-29,2.15204777503497e-27
"cg19680672","FCTX-TCTX",0.153069118452122,118,0.0979604046375652,0.195171749256661
"cg19682367","FCTX-TCTX",0.176941883969747,118,0.0552668059399898,0.124558278923477
"cg19712821","FCTX-TCTX",0.128618354188805,118,0.165121066956539,0.284294348027227
"cg19723473","FCTX-TCTX",0.165941925992378,118,0.0725144791480113,0.153667834712667
"cg19724470","FCTX-TCTX",0.200504137902159,118,0.0294802128992735,0.0777396891164745
"cg19728223","FCTX-TCTX",0.489644050561214,118,1.83374385779159e-08,1.80298924382444e-07
"cg19728382","FCTX-TCTX",0.0831590401306054,118,0.370640556881045,0.517814778603545
"cg19730092","FCTX-TCTX",0.21083834725666,117,0.0225015568383717,0.0632691929060729
"cg19740375","FCTX-TCTX",0.0493151915155868,118,0.595889867928383,0.722897951522017
"cg19756068","FCTX-TCTX",0.129206497121823,118,0.163180740864751,0.281573831734983
"cg19764418","FCTX-TCTX",0.246532687376816,118,0.00711969812161114,0.0255481133820629
"cg19764555","FCTX-TCTX",0.0572349941841485,118,0.538146880090081,0.673581229683074
"cg19766460","FCTX-TCTX",0.911034018027243,118,1.89255562731266e-46,1.77521717841928e-44
"cg19771589","FCTX-TCTX",0.149351275899038,118,0.106491286000073,0.2067504639818
"cg19776090","FCTX-TCTX",0.0671718302129571,118,0.469850593191366,0.612621429543372
"cg19776453","FCTX-TCTX",0.0969620561975464,118,0.296240850740498,0.439256904828623
"cg19777783","FCTX-TCTX",0.306499258995285,117,0.000776685459445675,0.00385466116910076
"cg19782598","FCTX-TCTX",0.195841074151621,118,0.0335567104289758,0.0852551310465311
"cg19789466","FCTX-TCTX",-0.0174722337919513,118,0.851040539430403,0.91482469170951
"cg19790294","FCTX-TCTX",0.294161514208668,118,0.00122393214795213,0.00578070672094207
"cg19803984","FCTX-TCTX",0.219285835114853,118,0.0170414914675398,0.05087498089291
"cg19807685","FCTX-TCTX",0.120782264217284,118,0.192629510125668,0.319572834272862
"cg19814116","FCTX-TCTX",0.113947972721856,118,0.219213788447793,0.352429499693925
"cg19815376","FCTX-TCTX",0.185701025375257,118,0.0440827517013048,0.104629608035992
"cg19815589","FCTX-TCTX",0.012954510765884,118,0.889268540858991,0.937018525416461
"cg19823847","FCTX-TCTX",0.0634242846718534,118,0.49503831258903,0.634699203401462
"cg19826026","FCTX-TCTX",0.0241876652072009,118,0.794874298110627,0.876342373798505
"cg19832721","FCTX-TCTX",0.151286761484279,118,0.101980368766644,0.201045787942649
"cg19836199","FCTX-TCTX",0.152298966568589,118,0.0996818155648792,0.197675602694843
"cg19837751","FCTX-TCTX",0.0164877445493981,118,0.859344854117892,0.919956029630887
"cg19839691","FCTX-TCTX",0.48944226912936,118,1.86230719030229e-08,1.82724282897861e-07
"cg19841506","FCTX-TCTX",0.266881154288352,118,0.00348471630583618,0.014223950804501
"cg19853494","FCTX-TCTX",0.144466313810559,118,0.118570983965586,0.224013380894249
"cg19853703","FCTX-TCTX",0.14717112385497,118,0.11175777299956,0.21419859230402
"cg19853760","FCTX-TCTX",0.143819461564186,118,0.120247032394863,0.226216839924553
"cg19856444","FCTX-TCTX",0.190852838308401,118,0.0384343365170289,0.0945070854022673
"cg19859270","FCTX-TCTX",-0.000877359073050086,118,0.992476774004045,0.995874212682707
"cg19868691","FCTX-TCTX",0.0606780775355544,117,0.515765764978033,0.652966153212025
"cg19868730","FCTX-TCTX",0.124759572924486,118,0.178278447093736,0.300872945976834
"cg19876444","FCTX-TCTX",0.116366879205905,118,0.209522461493475,0.340610171370675
"cg19881895","FCTX-TCTX",0.234876454308147,118,0.0104620536693175,0.0348735122310582
"cg19884658","FCTX-TCTX",0.171637493359312,118,0.0631080899519735,0.138177844012491
"cg19889780","FCTX-TCTX",0.045984216613919,118,0.620980861074414,0.743908106880971
"cg19890739","FCTX-TCTX",0.242440237483503,118,0.0081660786765862,0.0284473113226344
"cg19903229","FCTX-TCTX",0.0834334944458319,118,0.369058037033617,0.516499896081114
"cg19923326","FCTX-TCTX",0.146816447645348,118,0.112633404464477,0.215261070472045
"cg19923810","FCTX-TCTX",0.403019628931915,118,6.04717085151524e-06,4.49464838250498e-05
"cg19937039","FCTX-TCTX",0.10035690561935,118,0.279571442606091,0.422304927596201
"cg19946699","FCTX-TCTX",0.331565431399507,118,0.000244745895035762,0.00138630223154314
"cg19948393","FCTX-TCTX",0.680269433209257,118,2.40646084682093e-17,4.32425339907669e-16
"cg19950767","FCTX-TCTX",0.338661032204081,118,0.000176053071019981,0.00102953728564054
"cg19953406","FCTX-TCTX",0.386103762187863,118,1.57317263835027e-05,0.000110286691687037
"cg19954000","FCTX-TCTX",0.145278471738062,118,0.116492282481891,0.221014888689348
"cg19963522","FCTX-TCTX",0.0765122700211577,118,0.410225732872432,0.558251442486612
"cg19974223","FCTX-TCTX",0.711002466068878,116,3.83112953482077e-19,7.77835390403006e-18
"cg19979896","FCTX-TCTX",0.114832151582688,118,0.215635151988105,0.347868819501657
"cg19984039","FCTX-TCTX",0.224421597120241,118,0.0145600799777086,0.0450143540510568
"cg19985911","FCTX-TCTX",-0.0277101836907103,118,0.765808080454846,0.856223631623014
"cg19998328","FCTX-TCTX",0.0722544886403749,118,0.43683644699685,0.58186962124829
"cg20006825","FCTX-TCTX",0.186542534151958,118,0.0431154707806933,0.102844091699474
"cg20011134","FCTX-TCTX",0.198562118279457,118,0.0311237744390653,0.0807805767123499
"cg20015689","FCTX-TCTX",0.106409045645017,118,0.251442469554685,0.390016984417204
"cg20015855","FCTX-TCTX",0.136846747593948,118,0.139495363432918,0.25141101693737
"cg20017995","FCTX-TCTX",0.264014048008679,117,0.00402360420985436,0.0159515669858132
"cg20022541","FCTX-TCTX",0.983716344532519,118,2.5775558380398e-88,4.02957896013556e-85
"cg20025656","FCTX-TCTX",0.0540923899103716,118,0.560725064086078,0.692599565594866
"cg20025970","FCTX-TCTX",0.0223683053697108,118,0.81000043049429,0.886330829068004
"cg20028470","FCTX-TCTX",0.0684722369247912,118,0.461276658982688,0.604547150884519
"cg20029201","FCTX-TCTX",0.219217939860471,118,0.0170766088542154,0.0509473890116223
"cg20035459","FCTX-TCTX",0.333460058450655,117,0.000238849646528906,0.00135618019639294
"cg20047055","FCTX-TCTX",0.346208948718028,118,0.00012292462894863,0.000740296661830787
"cg20050113","FCTX-TCTX",0.523134533870638,118,1.22084829496412e-09,1.31930380262252e-08
"cg20051177","FCTX-TCTX",0.0383724900609844,118,0.679938776855157,0.790117161409981
"cg20055101","FCTX-TCTX",0.0779653135906144,117,0.403412509598215,0.5524771932071
"cg20059151","FCTX-TCTX",0.243446642864677,118,0.00789688680031968,0.0276597454021653
"cg20066677","FCTX-TCTX",0.0938976506969294,118,0.311840283725886,0.456327903486555
"cg20074593","FCTX-TCTX",0.163411583794072,118,0.0770419921964862,0.161090924387659
"cg20083676","FCTX-TCTX",0.235975041675509,118,0.0100968354460294,0.0338727884419728
"cg20088913","FCTX-TCTX",0.005515613917893,118,0.952731048099161,0.971623243585282
"cg20090467","FCTX-TCTX",0.225910829081731,118,0.0139020851851243,0.043525219972118
"cg20098478","FCTX-TCTX",0.560696255714986,118,4.02890342924885e-11,4.89522204227386e-10
"cg20099806","FCTX-TCTX",0.153350231650595,118,0.097337943858927,0.194486410481103
"cg20103550","FCTX-TCTX",0.0900306057684593,118,0.332274567531803,0.477441091214508
"cg20114394","FCTX-TCTX",0.157698233150303,118,0.0881022407680369,0.179886595212056
"cg20131968","FCTX-TCTX",0.192338938452322,118,0.0369226049757386,0.0918170823627858
"cg20145360","FCTX-TCTX",0.146057125987288,118,0.11452597208774,0.217901342430628
"cg20158826","FCTX-TCTX",0.93012650134486,118,2.71494135991957e-52,3.63802142229223e-50
"cg20161089","FCTX-TCTX",-0.0109569914550283,118,0.90625791078255,0.944518743753857
"cg20163033","FCTX-TCTX",0.102001459554244,118,0.271727116098041,0.413357495523219
"cg20169062","FCTX-TCTX",0.150095028953308,118,0.104739743692153,0.20442338656521
"cg20176648","FCTX-TCTX",0.123640039386742,118,0.182236113024744,0.305354544510915
"cg20176989","FCTX-TCTX",0.330129519526855,118,0.000261367233067541,0.00146453085195552
"cg20178764","FCTX-TCTX",0.516708881807635,118,2.10080511346097e-09,2.24436810526924e-08
"cg20189782","FCTX-TCTX",0.106484144183052,118,0.251106136226199,0.389962840695653
"cg20189937","FCTX-TCTX",0.226971179511475,115,0.0147145252782463,0.0453126221634769
"cg20191453","FCTX-TCTX",-0.0485221176507126,118,0.601822340229976,0.72705917959425
"cg20200335","FCTX-TCTX",0.207589276082965,118,0.0240942764315719,0.0665109808499542
"cg20203395","FCTX-TCTX",0.842508627482827,118,5.97522126463629e-33,2.66893216487088e-31
"cg20217872","FCTX-TCTX",-0.0134660938554535,118,0.884925155601672,0.934962599633215
"cg20247048","FCTX-TCTX",0.192957291724668,118,0.0363084778490733,0.0907731554274782
"cg20253700","FCTX-TCTX",0.0649060065976268,118,0.484995221375287,0.626446595497135
"cg20261167","FCTX-TCTX",0.101734319230604,118,0.272991119850073,0.414882810141556
"cg20261915","FCTX-TCTX",0.113220468453765,118,0.222189702051695,0.356141388456066
"cg20263942","FCTX-TCTX",0.558159909222754,118,5.14163530541625e-11,6.21501793360882e-10
"cg20267005","FCTX-TCTX",0.548521603395991,118,1.27512803902306e-10,1.48764937886024e-09
"cg20277416","FCTX-TCTX",0.222881636203422,118,0.0152688268560714,0.0466823976238428
"cg20283107","FCTX-TCTX",0.138790597196412,118,0.13390821512158,0.243989715975218
"cg20286074","FCTX-TCTX",0.0352012167619391,118,0.705111284274927,0.810333722923159
"cg20287234","FCTX-TCTX",0.151637159728147,118,0.101180005057426,0.19963576933922
"cg20289911","FCTX-TCTX",0.208543341660855,118,0.0234377441977537,0.0650432072706891
"cg20289949","FCTX-TCTX",0.192040148517558,118,0.0372224674206348,0.0924647098531659
"cg20300246","FCTX-TCTX",0.136386838733464,118,0.140842812325586,0.253182364816788
"cg20313722","FCTX-TCTX",0.0591563713801199,118,0.524568100560441,0.661734032441997
"cg20322862","FCTX-TCTX",0.111966848045223,118,0.227384512990592,0.361748088848669
"cg20322977","FCTX-TCTX",-0.0591532516720869,118,0.524590006955084,0.661734032441997
"cg20342105","FCTX-TCTX",0.270916368827377,118,0.00300450141018988,0.0124479784574121
"cg20349377","FCTX-TCTX",0.255955343308254,118,0.00514919620430238,0.019681665371569
"cg20349625","FCTX-TCTX",0.0518752097704085,118,0.576922105337353,0.706161936823309
"cg20352371","FCTX-TCTX",0.212652972160621,118,0.0207820191325514,0.0595586032255469
"cg20356482","FCTX-TCTX",0.389117063996111,118,1.33189066539715e-05,9.4074807540853e-05
"cg20366832","FCTX-TCTX",0.125818838992254,118,0.174592302123999,0.29635826889669
"cg20367961","FCTX-TCTX",-0.0787995868379101,118,0.396331912945411,0.546062477001757
"cg20368904","FCTX-TCTX",0.336335902162894,118,0.000196293476970362,0.00113656346542099
"cg20377762","FCTX-TCTX",0.00102658007899199,118,0.991197273174756,0.995224364948617
"cg20385229","FCTX-TCTX",0.462499659093888,118,1.34451316638951e-07,1.19881497155262e-06
"cg20389709","FCTX-TCTX",0.915997698193744,118,7.83385184240054e-48,8.74780122401394e-46
"cg20394284","FCTX-TCTX",0.235144238596055,118,0.0103719774775292,0.0346224728609337
"cg20395128","FCTX-TCTX",0.0480981818981594,118,0.605004272043344,0.729114495814237
"cg20398399","FCTX-TCTX",0.137153120515394,118,0.138603196771814,0.250307659938317
"cg20401945","FCTX-TCTX",0.315643663544656,118,0.000498208996443647,0.00261364674868088
"cg20414506","FCTX-TCTX",0.107960899817359,118,0.244555297441751,0.383034103076369
"cg20422318","FCTX-TCTX",0.142072177342462,118,0.124865934295825,0.231470842627438
"cg20423977","FCTX-TCTX",0.0642203624071008,118,0.489628919541793,0.630952019181613
"cg20427879","FCTX-TCTX",0.121024299009228,118,0.191732939430422,0.318197978035625
"cg20436912","FCTX-TCTX",-0.0632548246018473,118,0.496193857903081,0.635485852967081
"cg20442697","FCTX-TCTX",0.0826239245426517,118,0.373738000743725,0.521365622691276
"cg20444256","FCTX-TCTX",0.322250561460359,118,0.000372701565745141,0.00201844150501699
"cg20451680","FCTX-TCTX",0.232304465998152,118,0.0113627937168139,0.037162833006874
"cg20466180","FCTX-TCTX",-0.00595281864049324,118,0.948989050035292,0.969527348039998
"cg20469837","FCTX-TCTX",0.03255645158412,118,0.726352450977602,0.825640570791312
"cg20472189","FCTX-TCTX",0.108042977545149,118,0.244194709689806,0.382906448828214
"cg20483374","FCTX-TCTX",0.0271569445953546,118,0.770352808449538,0.859941150384196
"cg20491707","FCTX-TCTX",0.230453613886866,118,0.0120523528536818,0.0389026392868327
"cg20507276","FCTX-TCTX",0.945560376424915,118,2.18937842392513e-58,5.13409240410443e-56
"cg20513206","FCTX-TCTX",0.13070725549993,118,0.158306587535307,0.275904086042583
"cg20514617","FCTX-TCTX",0.487192930333755,118,2.210991400213e-08,2.14690469296045e-07
"cg20516209","FCTX-TCTX",0.125214109288163,118,0.176689762864514,0.298761910354284
"cg20520888","FCTX-TCTX",0.17833370751561,118,0.0533477120382699,0.121162600222511
"cg20530056","FCTX-TCTX",0.212588334146435,118,0.0208216955981593,0.0596176754306271
"cg20540428","FCTX-TCTX",0.90845784654613,118,9.18986227099148e-46,8.45106942175491e-44
"cg20541456","FCTX-TCTX",0.176901779496736,118,0.0553229342404612,0.124562919629267
"cg20542800","FCTX-TCTX",0.121499814791583,118,0.189980313863978,0.3158481644885
"cg20544605","FCTX-TCTX",0.340027114496158,118,0.000165082827684658,0.00097144098097998
"cg20557202","FCTX-TCTX",0.0692991443504717,118,0.455869833255912,0.601076614554464
"cg20579480","FCTX-TCTX",0.0193536445778102,118,0.835216567787945,0.904864703111867
"cg20580177","FCTX-TCTX",0.19382209842759,118,0.0354640115421874,0.0891462351403612
"cg20582779","FCTX-TCTX",-0.00325117407760726,118,0.972126847044159,0.982223158701455
"cg20583073","FCTX-TCTX",0.235152208134368,118,0.0103693071861784,0.0346224728609337
"cg20585500","FCTX-TCTX",0.157598777209166,118,0.0883054098566854,0.180144572521903
"cg20587168","FCTX-TCTX",0.554905162038791,118,7.00993425811483e-11,8.34431260674075e-10
"cg20587968","FCTX-TCTX",-0.0623928870170706,118,0.502093309378241,0.639896092658682
"cg20588069","FCTX-TCTX",0.261648566209515,118,0.00420964386266627,0.0165920008526295
"cg20592700","FCTX-TCTX",0.103599471574406,118,0.264248606531266,0.405273369729116
"cg20603888","FCTX-TCTX",0.0030458169996079,118,0.973886784691401,0.982264305419929
"cg20609368","FCTX-TCTX",0.831805023225953,118,1.9556045040461e-31,7.77269925760695e-30
"cg20610181","FCTX-TCTX",0.192619564414644,118,0.0366428233400974,0.0913528563644685
"cg20613889","FCTX-TCTX",0.0766040681242563,118,0.409662681103528,0.557873976299519
"cg20615832","FCTX-TCTX",0.592028032923109,118,1.65789561863783e-12,2.23434783086535e-11
"cg20622019","FCTX-TCTX",0.264414057464727,118,0.00381123474757181,0.0152254607888516
"cg20630386","FCTX-TCTX",0.0234295810471776,118,0.801168101292093,0.880796623314561
"cg20643416","FCTX-TCTX",0.122492147213418,118,0.186360413731355,0.310781844003806
"cg20648149","FCTX-TCTX",0.136268152392313,118,0.14119213967165,0.253421789154244
"cg20654468","FCTX-TCTX",0.137360142266005,118,0.138002804202939,0.249704148036953
"cg20657421","FCTX-TCTX",0.893583634413019,118,3.67878930333371e-42,2.87558697210585e-40
"cg20661303","FCTX-TCTX",0.198215220351418,117,0.0321685567129849,0.0826235109440849
"cg20663831","FCTX-TCTX",0.190442178929636,118,0.0388611205670241,0.0953235645707862
"cg20664201","FCTX-TCTX",0.0310123429127143,118,0.738851744683158,0.835192741037361
"cg20668607","FCTX-TCTX",0.191155402701021,118,0.0381224136343316,0.0940526669884351
"cg20674521","FCTX-TCTX",0.0118126319300298,118,0.898974846442342,0.941955323908531
"cg20678353","FCTX-TCTX",0.0439331173359035,118,0.636652918474364,0.756307544996141
"cg20684549","FCTX-TCTX",0.207949043540641,118,0.0238448802007618,0.0659778691100724
"cg20692181","FCTX-TCTX",-0.00925727287725232,118,0.920748140975045,0.953058658391737
"cg20707345","FCTX-TCTX",-0.0403877330886859,114,0.669638067209361,0.782802227121611
"cg20713492","FCTX-TCTX",0.129574109014073,118,0.161976610490419,0.280217743710831
"cg20721467","FCTX-TCTX",0.115807795552849,118,0.211734740003114,0.343034264704289
"cg20727362","FCTX-TCTX",0.662505467002709,117,4.11195330500167e-16,6.81450918744093e-15
"cg20744464","FCTX-TCTX",0.178354118661775,118,0.0533199825124843,0.121158293596682
"cg20768743","FCTX-TCTX",0.239669506000215,118,0.00894951638537451,0.0307496204010304
"cg20769842","FCTX-TCTX",0.18914033165957,118,0.040240435742404,0.0974832869999352
"cg20770175","FCTX-TCTX",0.172290024903922,118,0.0620970744068313,0.136473888925979
"cg20773127","FCTX-TCTX",0.0450347844464205,116,0.631205828667836,0.752442253148
"cg20777437","FCTX-TCTX",0.146390002074489,118,0.113693278285504,0.216404819463886
"cg20781967","FCTX-TCTX",0.198648262213883,118,0.0310492582609693,0.0806317947087188
"cg20789824","FCTX-TCTX",0.483971029224854,118,2.82111028516928e-08,2.71683926846898e-07
"cg20791593","FCTX-TCTX",0.182824805238628,118,0.0475263480815202,0.110729544213775
"cg20792294","FCTX-TCTX",0.217191090179406,118,0.0181542079797397,0.0535492046697983
"cg20793071","FCTX-TCTX",0.186428752454454,118,0.0432452141002406,0.102944958718765
"cg20797216","FCTX-TCTX",0.0581604726463016,118,0.531584650312831,0.668758586364586
"cg20802392","FCTX-TCTX",0.0753356010630622,117,0.419506260629501,0.566847529928831
"cg20804101","FCTX-TCTX",0.0478769594211307,118,0.606667650356798,0.729931062127599
